donorID,predicted_proba,contact_flag
D129652,0.017754601,DO_NOT_MAIL
D116676,0.9926387,MAIL
D137345,0.15339008,DO_NOT_MAIL
D126870,0.82965887,DO_NOT_MAIL
D130735,4.876399e-05,DO_NOT_MAIL
D133581,0.43278077,DO_NOT_MAIL
D123911,0.98014534,MAIL
D113724,0.9434021,DO_NOT_MAIL
D124015,0.9025419,DO_NOT_MAIL
D134234,0.609096,DO_NOT_MAIL
D132678,0.021311864,DO_NOT_MAIL
D121776,0.93471134,DO_NOT_MAIL
D141707,0.0032490366,DO_NOT_MAIL
D133153,0.00041654293,DO_NOT_MAIL
D125071,0.941746,DO_NOT_MAIL
D101480,0.07780532,DO_NOT_MAIL
D139641,0.058505554,DO_NOT_MAIL
D142024,0.008096486,DO_NOT_MAIL
D102925,0.011867896,DO_NOT_MAIL
D112817,0.66697764,DO_NOT_MAIL
D134047,0.8073583,DO_NOT_MAIL
D119057,0.397301,DO_NOT_MAIL
D134337,0.08750692,DO_NOT_MAIL
D140589,0.027408134,DO_NOT_MAIL
D110673,0.95294404,MAIL
D118840,0.657778,DO_NOT_MAIL
D131770,0.961119,MAIL
D104555,0.9843615,MAIL
D112438,0.7819923,DO_NOT_MAIL
D131494,0.028734732,DO_NOT_MAIL
D125212,0.031195452,DO_NOT_MAIL
D126709,0.023406086,DO_NOT_MAIL
D120419,0.83081913,DO_NOT_MAIL
D140207,0.054504912,DO_NOT_MAIL
D140940,0.07632767,DO_NOT_MAIL
D123558,0.8968021,DO_NOT_MAIL
D126065,0.3824409,DO_NOT_MAIL
D100313,0.97171783,MAIL
D135997,0.9838995,MAIL
D117745,0.8211532,DO_NOT_MAIL
D101451,0.06186597,DO_NOT_MAIL
D116088,0.96121466,MAIL
D134072,0.85608035,DO_NOT_MAIL
D102146,0.9362875,DO_NOT_MAIL
D129249,0.97019583,MAIL
D130568,0.7684628,DO_NOT_MAIL
D121244,0.9894521,MAIL
D113727,0.9006484,DO_NOT_MAIL
D117567,0.9806153,MAIL
D118693,0.7819923,DO_NOT_MAIL
D143208,0.93013823,DO_NOT_MAIL
D112625,0.9928227,MAIL
D116506,0.9588186,MAIL
D133989,0.3817256,DO_NOT_MAIL
D137946,0.00395165,DO_NOT_MAIL
D102652,0.93909353,DO_NOT_MAIL
D120656,0.84229296,DO_NOT_MAIL
D118285,0.47305262,DO_NOT_MAIL
D103988,0.9353095,DO_NOT_MAIL
D138227,0.82965887,DO_NOT_MAIL
D138133,0.9381486,DO_NOT_MAIL
D109188,0.90744495,DO_NOT_MAIL
D129615,0.8852851,DO_NOT_MAIL
D101380,0.019565977,DO_NOT_MAIL
D112335,0.47305262,DO_NOT_MAIL
D106573,0.9554237,MAIL
D140032,0.005633632,DO_NOT_MAIL
D107267,0.0017006155,DO_NOT_MAIL
D123024,0.96223414,MAIL
D110401,0.9786309,MAIL
D105946,0.86922854,DO_NOT_MAIL
D119343,0.97271967,MAIL
D104374,0.98380095,MAIL
D125619,0.9101504,DO_NOT_MAIL
D103629,0.657778,DO_NOT_MAIL
D120173,0.5923071,DO_NOT_MAIL
D107549,0.9642926,MAIL
D139470,0.36800522,DO_NOT_MAIL
D104018,0.010027823,DO_NOT_MAIL
D143435,0.0034153569,DO_NOT_MAIL
D116566,0.9554237,MAIL
D114753,0.031537917,DO_NOT_MAIL
D135576,0.8427521,DO_NOT_MAIL
D125657,0.47305262,DO_NOT_MAIL
D100739,0.7332227,DO_NOT_MAIL
D113406,0.43296874,DO_NOT_MAIL
D140071,0.027728392,DO_NOT_MAIL
D127646,0.659167,DO_NOT_MAIL
D105638,0.9452333,DO_NOT_MAIL
D141510,0.018497488,DO_NOT_MAIL
D137189,0.2912101,DO_NOT_MAIL
D107963,0.22687677,DO_NOT_MAIL
D109743,0.024064206,DO_NOT_MAIL
D111542,0.5731911,DO_NOT_MAIL
D120568,0.9452905,DO_NOT_MAIL
D104974,0.63461775,DO_NOT_MAIL
D118413,0.9185172,DO_NOT_MAIL
D124884,0.9833103,MAIL
D129172,0.9554237,MAIL
D128707,0.5184711,DO_NOT_MAIL
D103411,0.96996504,MAIL
D111791,0.04626227,DO_NOT_MAIL
D116219,0.9763776,MAIL
D106476,0.83505756,DO_NOT_MAIL
D101059,0.9685836,MAIL
D110391,0.9332782,DO_NOT_MAIL
D122354,0.99134326,MAIL
D124723,0.37099186,DO_NOT_MAIL
D102934,0.8846277,DO_NOT_MAIL
D101388,0.37099186,DO_NOT_MAIL
D115885,0.16799663,DO_NOT_MAIL
D110867,0.98631525,MAIL
D120243,0.9478606,DO_NOT_MAIL
D122688,0.92679274,DO_NOT_MAIL
D131081,0.016877567,DO_NOT_MAIL
D130439,0.76771235,DO_NOT_MAIL
D134434,0.94260883,DO_NOT_MAIL
D132124,0.78538567,DO_NOT_MAIL
D140488,0.5222091,DO_NOT_MAIL
D133650,0.18150379,DO_NOT_MAIL
D125946,0.40061572,DO_NOT_MAIL
D102110,0.9212338,DO_NOT_MAIL
D110418,0.6431161,DO_NOT_MAIL
D129890,0.8545162,DO_NOT_MAIL
D103631,0.98895055,MAIL
D101324,0.5925024,DO_NOT_MAIL
D107956,0.053672858,DO_NOT_MAIL
D122895,0.7819923,DO_NOT_MAIL
D106608,0.9458556,DO_NOT_MAIL
D113723,0.84848046,DO_NOT_MAIL
D102620,0.4450839,DO_NOT_MAIL
D114386,0.62060946,DO_NOT_MAIL
D123886,0.7738617,DO_NOT_MAIL
D135132,0.9900693,MAIL
D126835,0.9225519,DO_NOT_MAIL
D109106,0.89533794,DO_NOT_MAIL
D121159,0.96632427,MAIL
D143370,0.8019269,DO_NOT_MAIL
D132671,0.14541145,DO_NOT_MAIL
D124458,0.5943451,DO_NOT_MAIL
D123946,0.056312963,DO_NOT_MAIL
D116042,0.65463436,DO_NOT_MAIL
D107224,0.16757017,DO_NOT_MAIL
D141594,0.012636938,DO_NOT_MAIL
D102243,0.00041277744,DO_NOT_MAIL
D108531,0.003701579,DO_NOT_MAIL
D126330,0.7480704,DO_NOT_MAIL
D126337,0.95690113,MAIL
D132058,0.6068166,DO_NOT_MAIL
D125987,0.89523184,DO_NOT_MAIL
D127604,0.78538567,DO_NOT_MAIL
D110479,0.9657949,MAIL
D134220,0.8698155,DO_NOT_MAIL
D124455,0.015224983,DO_NOT_MAIL
D138098,0.007278341,DO_NOT_MAIL
D125918,0.08897911,DO_NOT_MAIL
D107098,0.83351123,DO_NOT_MAIL
D138025,0.022885883,DO_NOT_MAIL
D131106,0.9006484,DO_NOT_MAIL
D123538,0.9642926,MAIL
D110245,0.7037504,DO_NOT_MAIL
D122108,0.3820698,DO_NOT_MAIL
D122100,0.97624105,MAIL
D108887,0.3127211,DO_NOT_MAIL
D111997,0.13634735,DO_NOT_MAIL
D122098,0.98946196,MAIL
D102478,0.007450865,DO_NOT_MAIL
D111034,0.74183184,DO_NOT_MAIL
D124367,0.033275537,DO_NOT_MAIL
D127983,0.75866836,DO_NOT_MAIL
D122976,0.6448095,DO_NOT_MAIL
D122540,0.9884421,MAIL
D141177,0.024239654,DO_NOT_MAIL
D139830,0.09545205,DO_NOT_MAIL
D108384,0.99171,MAIL
D124201,0.8950471,DO_NOT_MAIL
D120090,0.9662585,MAIL
D108157,0.07865429,DO_NOT_MAIL
D125076,0.9685309,MAIL
D129187,0.6118895,DO_NOT_MAIL
D137985,0.99491173,MAIL
D141808,0.047809232,DO_NOT_MAIL
D128009,0.9433685,DO_NOT_MAIL
D139668,5.144933e-05,DO_NOT_MAIL
D110938,0.8537907,DO_NOT_MAIL
D127519,0.63461775,DO_NOT_MAIL
D104379,0.02424169,DO_NOT_MAIL
D106441,0.9788103,MAIL
D116333,0.09914751,DO_NOT_MAIL
D124406,0.0025089812,DO_NOT_MAIL
D114562,0.0013688443,DO_NOT_MAIL
D122927,0.08277559,DO_NOT_MAIL
D112264,0.84686965,DO_NOT_MAIL
D143337,0.04451729,DO_NOT_MAIL
D131585,0.0022409717,DO_NOT_MAIL
D107120,0.9412208,DO_NOT_MAIL
D135978,0.5617754,DO_NOT_MAIL
D116702,0.9685836,MAIL
D105493,0.9811509,MAIL
D119351,0.09808274,DO_NOT_MAIL
D103329,0.85887104,DO_NOT_MAIL
D100482,0.89608073,DO_NOT_MAIL
D141009,0.061871834,DO_NOT_MAIL
D126045,0.98628366,MAIL
D124106,0.7197805,DO_NOT_MAIL
D142301,0.0045660227,DO_NOT_MAIL
D137933,0.0024446785,DO_NOT_MAIL
D127053,0.9698342,MAIL
D131604,0.62193674,DO_NOT_MAIL
D113559,0.8987183,DO_NOT_MAIL
D127858,0.058277998,DO_NOT_MAIL
D104126,0.9290283,DO_NOT_MAIL
D128526,0.5074115,DO_NOT_MAIL
D138596,0.09480145,DO_NOT_MAIL
D122881,0.87599576,DO_NOT_MAIL
D127672,0.7338448,DO_NOT_MAIL
D121707,0.9796536,MAIL
D129566,0.9891812,MAIL
D125803,0.99181,MAIL
D121375,0.90179396,DO_NOT_MAIL
D129350,0.439158,DO_NOT_MAIL
D103880,0.8427521,DO_NOT_MAIL
D100987,0.011707963,DO_NOT_MAIL
D109408,0.93806165,DO_NOT_MAIL
D131730,0.89545536,DO_NOT_MAIL
D104963,0.20645179,DO_NOT_MAIL
D113713,0.0024381112,DO_NOT_MAIL
D118432,0.8968021,DO_NOT_MAIL
D112150,0.958693,MAIL
D100119,0.17858757,DO_NOT_MAIL
D129413,0.88891864,DO_NOT_MAIL
D105624,0.8077166,DO_NOT_MAIL
D112088,0.9415254,DO_NOT_MAIL
D119931,0.8167604,DO_NOT_MAIL
D101502,0.8546097,DO_NOT_MAIL
D124338,0.0029540663,DO_NOT_MAIL
D138418,0.024293592,DO_NOT_MAIL
D105257,0.89891535,DO_NOT_MAIL
D108612,0.9720426,MAIL
D130206,0.6469854,DO_NOT_MAIL
D106519,0.08230027,DO_NOT_MAIL
D105040,0.9837563,MAIL
D133760,0.07215778,DO_NOT_MAIL
D143524,0.07784145,DO_NOT_MAIL
D108463,0.97171783,MAIL
D125211,0.012266925,DO_NOT_MAIL
D129090,0.9811509,MAIL
D143830,0.037621226,DO_NOT_MAIL
D131192,0.27673608,DO_NOT_MAIL
D105560,0.90209067,DO_NOT_MAIL
D144666,0.9062348,DO_NOT_MAIL
D101510,0.96632427,MAIL
D136788,0.09960978,DO_NOT_MAIL
D108906,0.9463768,DO_NOT_MAIL
D109438,0.38828743,DO_NOT_MAIL
D135690,0.046482626,DO_NOT_MAIL
D101254,0.035113774,DO_NOT_MAIL
D102826,0.83729506,DO_NOT_MAIL
D102226,0.8885467,DO_NOT_MAIL
D126394,0.7684628,DO_NOT_MAIL
D113100,0.96551836,MAIL
D139084,0.05488791,DO_NOT_MAIL
D116253,0.9462837,DO_NOT_MAIL
D126666,0.00015096577,DO_NOT_MAIL
D138498,0.9655164,MAIL
D134501,0.8756618,DO_NOT_MAIL
D138099,0.46726277,DO_NOT_MAIL
D121127,0.6431161,DO_NOT_MAIL
D129400,0.9009107,DO_NOT_MAIL
D114088,0.9257085,DO_NOT_MAIL
D132837,0.9807391,MAIL
D141591,0.023791283,DO_NOT_MAIL
D110759,0.9039037,DO_NOT_MAIL
D124260,0.0036566588,DO_NOT_MAIL
D130769,0.038339682,DO_NOT_MAIL
D138292,0.98266983,MAIL
D132914,0.8989707,DO_NOT_MAIL
D106971,0.43585023,DO_NOT_MAIL
D100345,0.96000904,MAIL
D144092,0.99177116,MAIL
D131207,0.8536362,DO_NOT_MAIL
D131634,0.992105,MAIL
D103072,0.0749735,DO_NOT_MAIL
D120237,0.8987183,DO_NOT_MAIL
D129027,0.98621076,MAIL
D108823,0.86891735,DO_NOT_MAIL
D115610,0.9023609,DO_NOT_MAIL
D133441,0.69167835,DO_NOT_MAIL
D107889,0.021050494,DO_NOT_MAIL
D138341,0.03554506,DO_NOT_MAIL
D110694,0.9833103,MAIL
D121359,0.97337025,MAIL
D115381,0.8698155,DO_NOT_MAIL
D118389,0.96626717,MAIL
D121863,0.95693064,MAIL
D140970,0.98951083,MAIL
D102349,0.012964882,DO_NOT_MAIL
D137114,0.94288254,DO_NOT_MAIL
D120400,0.9434021,DO_NOT_MAIL
D124609,0.94418365,DO_NOT_MAIL
D118561,0.012527878,DO_NOT_MAIL
D125518,0.9274354,DO_NOT_MAIL
D137151,0.992894,MAIL
D122124,0.70336944,DO_NOT_MAIL
D142051,0.00836603,DO_NOT_MAIL
D134989,0.81474036,DO_NOT_MAIL
D106620,0.8809452,DO_NOT_MAIL
D100493,0.8093756,DO_NOT_MAIL
D141240,0.0007972764,DO_NOT_MAIL
D136115,0.23087722,DO_NOT_MAIL
D115355,0.9469066,DO_NOT_MAIL
D108309,0.40978524,DO_NOT_MAIL
D120586,0.82409686,DO_NOT_MAIL
D105871,0.90068024,DO_NOT_MAIL
D135536,0.9884421,MAIL
D118767,0.9003407,DO_NOT_MAIL
D142778,0.007449667,DO_NOT_MAIL
D132744,0.98066485,MAIL
D143221,0.4638774,DO_NOT_MAIL
D114634,0.9171358,DO_NOT_MAIL
D132435,0.9770189,MAIL
D112926,0.9274354,DO_NOT_MAIL
D100161,0.0028991562,DO_NOT_MAIL
D120392,0.9470951,DO_NOT_MAIL
D119586,0.8576082,DO_NOT_MAIL
D106689,0.97271967,MAIL
D123905,0.99319756,MAIL
D131426,0.89545536,DO_NOT_MAIL
D136511,0.00078889186,DO_NOT_MAIL
D131545,0.00069357996,DO_NOT_MAIL
D100126,0.13055497,DO_NOT_MAIL
D119011,0.9736867,MAIL
D108907,0.98021346,MAIL
D131872,0.97198945,MAIL
D115489,0.9711856,MAIL
D133171,0.011914415,DO_NOT_MAIL
D141728,0.012365212,DO_NOT_MAIL
D141810,0.014993444,DO_NOT_MAIL
D111589,0.6545905,DO_NOT_MAIL
D122456,0.9638973,MAIL
D124208,0.98380095,MAIL
D126518,1.9688355e-06,DO_NOT_MAIL
D101667,0.824826,DO_NOT_MAIL
D143587,0.06261137,DO_NOT_MAIL
D110820,0.8291849,DO_NOT_MAIL
D139630,0.029014075,DO_NOT_MAIL
D132969,0.10015586,DO_NOT_MAIL
D141266,0.030712519,DO_NOT_MAIL
D139968,0.008724835,DO_NOT_MAIL
D100924,0.0008067926,DO_NOT_MAIL
D134889,0.9009107,DO_NOT_MAIL
D128771,0.96011126,MAIL
D128152,0.9282988,DO_NOT_MAIL
D131549,0.9685309,MAIL
D114124,0.69809425,DO_NOT_MAIL
D105567,0.8602647,DO_NOT_MAIL
D104721,0.48275658,DO_NOT_MAIL
D112183,0.84229296,DO_NOT_MAIL
D108579,0.3238702,DO_NOT_MAIL
D134491,0.012802199,DO_NOT_MAIL
D118723,0.9675739,MAIL
D103865,0.85608035,DO_NOT_MAIL
D107091,0.15005009,DO_NOT_MAIL
D106543,0.9180354,DO_NOT_MAIL
D141974,0.0020038548,DO_NOT_MAIL
D126192,0.0016207118,DO_NOT_MAIL
D100593,0.90447336,DO_NOT_MAIL
D139785,0.10026729,DO_NOT_MAIL
D114077,0.9602031,MAIL
D115725,0.9916916,MAIL
D123563,0.7303367,DO_NOT_MAIL
D108232,0.970204,MAIL
D116268,0.40566164,DO_NOT_MAIL
D142708,0.016079169,DO_NOT_MAIL
D110469,0.98706704,MAIL
D126677,0.8958463,DO_NOT_MAIL
D112092,0.016793817,DO_NOT_MAIL
D122056,0.024852017,DO_NOT_MAIL
D131370,0.9415254,DO_NOT_MAIL
D112466,0.79428923,DO_NOT_MAIL
D105033,0.7861124,DO_NOT_MAIL
D128014,0.6626435,DO_NOT_MAIL
D120455,0.79660517,DO_NOT_MAIL
D136438,0.9009107,DO_NOT_MAIL
D108590,0.6431161,DO_NOT_MAIL
D101219,0.9658472,MAIL
D125045,0.22633657,DO_NOT_MAIL
D116604,0.0038993245,DO_NOT_MAIL
D128721,0.483441,DO_NOT_MAIL
D138283,0.98499227,MAIL
D128291,0.23678738,DO_NOT_MAIL
D125726,0.028474828,DO_NOT_MAIL
D116342,0.99302906,MAIL
D119599,0.96558905,MAIL
D142108,0.00044855115,DO_NOT_MAIL
D120584,0.56299716,DO_NOT_MAIL
D138275,0.22006933,DO_NOT_MAIL
D136504,0.9225519,DO_NOT_MAIL
D103217,0.96137804,MAIL
D114106,0.9003407,DO_NOT_MAIL
D139976,0.0036324728,DO_NOT_MAIL
D120454,0.78161925,DO_NOT_MAIL
D141677,0.02024998,DO_NOT_MAIL
D116173,0.0027402171,DO_NOT_MAIL
D135091,0.07466763,DO_NOT_MAIL
D137740,0.0012130598,DO_NOT_MAIL
D117452,0.80390793,DO_NOT_MAIL
D108624,0.12329122,DO_NOT_MAIL
D106427,0.9742606,MAIL
D127031,0.09371585,DO_NOT_MAIL
D141794,0.072892636,DO_NOT_MAIL
D126540,0.007949726,DO_NOT_MAIL
D102694,0.9377958,DO_NOT_MAIL
D105496,0.0035158542,DO_NOT_MAIL
D104343,0.8726598,DO_NOT_MAIL
D105339,0.9232493,DO_NOT_MAIL
D120315,0.47305262,DO_NOT_MAIL
D118714,0.3127211,DO_NOT_MAIL
D108619,0.99101263,MAIL
D105501,0.62060946,DO_NOT_MAIL
D127054,0.83709186,DO_NOT_MAIL
D135948,0.9498495,DO_NOT_MAIL
D104462,0.2554589,DO_NOT_MAIL
D109995,0.08747336,DO_NOT_MAIL
D116449,0.0440773,DO_NOT_MAIL
D122562,0.8077166,DO_NOT_MAIL
D122474,0.62060946,DO_NOT_MAIL
D128925,0.9669261,MAIL
D123069,0.9762113,MAIL
D107335,0.1344157,DO_NOT_MAIL
D117952,0.43216345,DO_NOT_MAIL
D142241,0.18894465,DO_NOT_MAIL
D102135,0.81131417,DO_NOT_MAIL
D111978,0.80330753,DO_NOT_MAIL
D124447,0.7148902,DO_NOT_MAIL
D103291,0.800771,DO_NOT_MAIL
D121932,0.96245515,MAIL
D107290,0.8732268,DO_NOT_MAIL
D109479,0.053043794,DO_NOT_MAIL
D124806,0.72078216,DO_NOT_MAIL
D143604,0.14881256,DO_NOT_MAIL
D110127,0.014653166,DO_NOT_MAIL
D143401,0.11298143,DO_NOT_MAIL
D142183,0.09201933,DO_NOT_MAIL
D102602,0.9274354,DO_NOT_MAIL
D118488,0.23369414,DO_NOT_MAIL
D100830,0.38650897,DO_NOT_MAIL
D133967,0.0075086234,DO_NOT_MAIL
D127850,0.44349778,DO_NOT_MAIL
D129419,0.8537907,DO_NOT_MAIL
D113922,0.9811509,MAIL
D140597,0.12255968,DO_NOT_MAIL
D136441,0.9672093,MAIL
D102454,0.04202035,DO_NOT_MAIL
D125884,0.0017178039,DO_NOT_MAIL
D134564,0.6106876,DO_NOT_MAIL
D144511,0.17983748,DO_NOT_MAIL
D135570,0.0023590904,DO_NOT_MAIL
D124414,0.011870257,DO_NOT_MAIL
D136430,0.9377958,DO_NOT_MAIL
D140189,0.05936997,DO_NOT_MAIL
D131752,0.9415254,DO_NOT_MAIL
D133389,0.053608302,DO_NOT_MAIL
D112696,0.97138107,MAIL
D107680,0.23629719,DO_NOT_MAIL
D120592,0.98066485,MAIL
D144135,0.11188248,DO_NOT_MAIL
D123385,0.84869266,DO_NOT_MAIL
D128760,0.36117223,DO_NOT_MAIL
D123480,0.8073583,DO_NOT_MAIL
D114624,0.66958344,DO_NOT_MAIL
D117924,0.8846277,DO_NOT_MAIL
D127625,0.7738617,DO_NOT_MAIL
D128643,0.9003407,DO_NOT_MAIL
D109395,0.9834034,MAIL
D126476,0.18150002,DO_NOT_MAIL
D142092,0.0002780119,DO_NOT_MAIL
D126674,0.8864729,DO_NOT_MAIL
D123648,0.85608035,DO_NOT_MAIL
D125297,0.9624114,MAIL
D123819,0.88891864,DO_NOT_MAIL
D107010,0.6913615,DO_NOT_MAIL
D109126,0.124203,DO_NOT_MAIL
D128107,0.99122953,MAIL
D129785,0.96222895,MAIL
D137546,0.9092488,DO_NOT_MAIL
D115881,0.9796536,MAIL
D144616,0.8077166,DO_NOT_MAIL
D128742,0.97373116,MAIL
D122800,0.21105549,DO_NOT_MAIL
D101558,0.54005516,DO_NOT_MAIL
D116569,0.5158771,DO_NOT_MAIL
D138003,0.03118541,DO_NOT_MAIL
D115157,0.83709186,DO_NOT_MAIL
D105352,0.17230265,DO_NOT_MAIL
D127095,0.881872,DO_NOT_MAIL
D109116,0.895094,DO_NOT_MAIL
D112509,0.93909353,DO_NOT_MAIL
D108930,0.83081913,DO_NOT_MAIL
D109022,0.9844475,MAIL
D110193,0.6106876,DO_NOT_MAIL
D125186,0.0065350165,DO_NOT_MAIL
D121306,0.6431161,DO_NOT_MAIL
D121205,0.9693406,MAIL
D126031,0.97019583,MAIL
D122351,0.16757017,DO_NOT_MAIL
D123246,0.09313734,DO_NOT_MAIL
D107670,0.9698342,MAIL
D129555,0.035352677,DO_NOT_MAIL
D140326,0.014643297,DO_NOT_MAIL
D131297,0.54785824,DO_NOT_MAIL
D140735,0.0035297626,DO_NOT_MAIL
D135979,0.98706704,MAIL
D109093,0.9329747,DO_NOT_MAIL
D121550,0.954501,MAIL
D104594,0.80390793,DO_NOT_MAIL
D102892,0.11535069,DO_NOT_MAIL
D106096,0.66697764,DO_NOT_MAIL
D124614,0.92532676,DO_NOT_MAIL
D127290,0.4589601,DO_NOT_MAIL
D120965,0.8713515,DO_NOT_MAIL
D138004,0.17841637,DO_NOT_MAIL
D101249,0.7287747,DO_NOT_MAIL
D112465,0.9519325,DO_NOT_MAIL
D111660,0.72434723,DO_NOT_MAIL
D141390,0.0019377529,DO_NOT_MAIL
D135075,0.83709186,DO_NOT_MAIL
D116407,0.88971186,DO_NOT_MAIL
D131567,0.9025419,DO_NOT_MAIL
D136517,0.23432696,DO_NOT_MAIL
D105810,0.99292165,MAIL
D121556,0.9171358,DO_NOT_MAIL
D117215,0.9305256,DO_NOT_MAIL
D115239,0.17841637,DO_NOT_MAIL
D133927,0.7392137,DO_NOT_MAIL
D136861,0.8276394,DO_NOT_MAIL
D106373,0.9738531,MAIL
D117654,0.092163414,DO_NOT_MAIL
D120563,0.9009107,DO_NOT_MAIL
D112619,0.37985092,DO_NOT_MAIL
D143323,0.10004303,DO_NOT_MAIL
D117400,0.88723224,DO_NOT_MAIL
D111807,0.05474627,DO_NOT_MAIL
D127406,0.8073583,DO_NOT_MAIL
D137881,0.011137983,DO_NOT_MAIL
D104039,0.99302906,MAIL
D103167,0.97877216,MAIL
D138667,0.14615017,DO_NOT_MAIL
D121295,0.92087764,DO_NOT_MAIL
D103570,0.00020671595,DO_NOT_MAIL
D130854,0.7646645,DO_NOT_MAIL
D120944,0.48687914,DO_NOT_MAIL
D115746,0.01147593,DO_NOT_MAIL
D119744,0.9895745,MAIL
D135881,0.8852851,DO_NOT_MAIL
D115290,0.843054,DO_NOT_MAIL
D110685,0.90447336,DO_NOT_MAIL
D140802,0.047806498,DO_NOT_MAIL
D138659,0.973039,MAIL
D107634,0.9834034,MAIL
D121012,0.6725385,DO_NOT_MAIL
D119800,0.9337538,DO_NOT_MAIL
D102215,0.91089255,DO_NOT_MAIL
D133758,0.014896998,DO_NOT_MAIL
D114296,0.9811509,MAIL
D124542,0.16479312,DO_NOT_MAIL
D126104,0.8472271,DO_NOT_MAIL
D102679,0.8852851,DO_NOT_MAIL
D122435,0.21883246,DO_NOT_MAIL
D131427,0.0008195689,DO_NOT_MAIL
D130301,0.31407556,DO_NOT_MAIL
D102366,0.12474731,DO_NOT_MAIL
D123642,0.96827155,MAIL
D123094,0.8087358,DO_NOT_MAIL
D126865,0.08318016,DO_NOT_MAIL
D100067,0.28233144,DO_NOT_MAIL
D132470,0.0103371935,DO_NOT_MAIL
D144502,0.9290283,DO_NOT_MAIL
D101756,0.90302545,DO_NOT_MAIL
D100790,0.9463768,DO_NOT_MAIL
D133902,0.13282962,DO_NOT_MAIL
D109753,0.009542065,DO_NOT_MAIL
D110215,0.6690531,DO_NOT_MAIL
D114484,0.66697764,DO_NOT_MAIL
D124598,0.87721014,DO_NOT_MAIL
D108656,0.93909353,DO_NOT_MAIL
D109221,0.96828955,MAIL
D124543,0.96827155,MAIL
D119051,0.973897,MAIL
D127655,0.82066286,DO_NOT_MAIL
D119315,0.93806165,DO_NOT_MAIL
D139293,0.025862921,DO_NOT_MAIL
D118772,0.84848046,DO_NOT_MAIL
D106292,0.84848046,DO_NOT_MAIL
D136448,0.8869641,DO_NOT_MAIL
D121010,0.975021,MAIL
D141433,0.5218373,DO_NOT_MAIL
D118093,0.011403197,DO_NOT_MAIL
D131835,0.06571073,DO_NOT_MAIL
D120607,0.5399626,DO_NOT_MAIL
D105849,0.03403853,DO_NOT_MAIL
D113577,0.8233031,DO_NOT_MAIL
D131385,0.6975481,DO_NOT_MAIL
D143329,0.5285997,DO_NOT_MAIL
D122117,0.04873649,DO_NOT_MAIL
D130800,0.5410151,DO_NOT_MAIL
D121628,0.9802091,MAIL
D112754,0.08411477,DO_NOT_MAIL
D106131,0.5243425,DO_NOT_MAIL
D124826,0.04716791,DO_NOT_MAIL
D142872,0.12785245,DO_NOT_MAIL
D113554,0.017801704,DO_NOT_MAIL
D121615,0.7304995,DO_NOT_MAIL
D135486,0.69041365,DO_NOT_MAIL
D107369,0.8399911,DO_NOT_MAIL
D110508,0.019746283,DO_NOT_MAIL
D114762,0.87722886,DO_NOT_MAIL
D141935,0.9383605,DO_NOT_MAIL
D110411,0.9720347,MAIL
D119262,0.9937919,MAIL
D112355,0.8983231,DO_NOT_MAIL
D111426,0.9921514,MAIL
D140585,0.007436425,DO_NOT_MAIL
D144299,0.1634876,DO_NOT_MAIL
D110348,0.2569204,DO_NOT_MAIL
D105483,0.47305262,DO_NOT_MAIL
D101610,0.9462837,DO_NOT_MAIL
D126000,0.8546097,DO_NOT_MAIL
D113756,0.9770189,MAIL
D117465,0.47305262,DO_NOT_MAIL
D118822,0.1016406,DO_NOT_MAIL
D102588,0.3127211,DO_NOT_MAIL
D101563,0.040215775,DO_NOT_MAIL
D142902,0.014725535,DO_NOT_MAIL
D109005,0.81654066,DO_NOT_MAIL
D102903,0.5139931,DO_NOT_MAIL
D121369,0.6690531,DO_NOT_MAIL
D114209,0.986133,MAIL
D112512,0.033790525,DO_NOT_MAIL
D138517,0.10676138,DO_NOT_MAIL
D105738,0.09283991,DO_NOT_MAIL
D122173,0.97699124,MAIL
D116553,0.6361769,DO_NOT_MAIL
D120834,0.52565354,DO_NOT_MAIL
D114351,0.88319796,DO_NOT_MAIL
D124141,0.7332227,DO_NOT_MAIL
D107453,0.84686965,DO_NOT_MAIL
D102293,0.0006361242,DO_NOT_MAIL
D119523,0.43585023,DO_NOT_MAIL
D130241,0.9775313,MAIL
D139086,0.094341695,DO_NOT_MAIL
D102236,0.93927175,DO_NOT_MAIL
D102936,0.6519287,DO_NOT_MAIL
D121120,0.7969786,DO_NOT_MAIL
D106529,0.98307866,MAIL
D103307,0.9441003,DO_NOT_MAIL
D129645,0.9836315,MAIL
D126259,0.004794471,DO_NOT_MAIL
D118061,0.9693406,MAIL
D115278,0.9884421,MAIL
D112374,0.99300885,MAIL
D124353,0.0016686447,DO_NOT_MAIL
D101323,0.33732942,DO_NOT_MAIL
D136722,0.0062049194,DO_NOT_MAIL
D119729,0.77132523,DO_NOT_MAIL
D136092,0.9781587,MAIL
D118878,0.92521757,DO_NOT_MAIL
D143433,0.00023604126,DO_NOT_MAIL
D131086,0.8981577,DO_NOT_MAIL
D105199,0.9377958,DO_NOT_MAIL
D135593,0.941746,DO_NOT_MAIL
D135030,0.89608073,DO_NOT_MAIL
D113605,0.87722886,DO_NOT_MAIL
D140675,0.9767511,MAIL
D105315,0.0006870676,DO_NOT_MAIL
D105578,0.8693399,DO_NOT_MAIL
D141711,0.001709315,DO_NOT_MAIL
D122678,0.96004707,MAIL
D109952,0.99319565,MAIL
